n_type,request_id,completion_time,total_processing_time
auction,857,0:00:02.587151,0:00:02.586050
auction,858,0:00:02.335352,0:00:01.980771
auction,859,0:00:02.530118,0:00:02.526473
auction,870,0:00:03.875214,0:00:03.510369
auction,871,0:00:02.469783,0:00:02.468647
auction,872,0:00:02.438945,0:00:02.100558
auction,873,0:00:02.711099,0:00:02.706127
auction,874,0:00:03.227549,0:00:02.880745
auction,885,0:00:03.342148,0:00:03.001275
auction,886,0:00:01.683541,0:00:01.682079
auction,887,0:00:02.178711,0:00:01.831258
auction,888,0:00:02.823364,0:00:02.821322
auction,889,0:00:02.737236,0:00:02.732575
auction,900,0:00:02.826807,0:00:02.823935
auction,901,0:00:02.894462,0:00:02.852253
auction,902,0:00:02.538766,0:00:02.491680
auction,903,0:00:02.659728,0:00:02.280340
auction,904,0:00:02.265329,0:00:02.221956
auction,915,0:00:03.005867,0:00:03.005312
auction,916,0:00:03.392732,0:00:02.761711
auction,917,0:00:02.257472,0:00:02.253860
auction,918,0:00:02.496969,0:00:02.160475
auction,919,0:00:03.309168,0:00:02.970825
auction,930,0:00:02.896154,0:00:02.554757
auction,931,0:00:02.647938,0:00:01.951260
auction,932,0:00:02.824301,0:00:02.821384
auction,933,0:00:02.467337,0:00:02.460305
auction,934,0:00:03.445373,0:00:03.060636
auction,945,0:00:02.705566,0:00:02.704125
auction,946,0:00:02.675301,0:00:02.673982
auction,947,0:00:03.003822,0:00:03.002486
auction,948,0:00:02.053054,0:00:02.049174
auction,949,0:00:02.958180,0:00:02.950692
auction,960,0:00:02.134499,0:00:02.133715
auction,961,0:00:03.019146,0:00:02.370909
auction,962,0:00:02.380080,0:00:02.378394
auction,963,0:00:03.314445,0:00:02.970537
auction,964,0:00:02.231175,0:00:02.223318
auction,975,0:00:02.821820,0:00:02.820327
auction,976,0:00:03.529761,0:00:02.850482
auction,977,0:00:03.110367,0:00:02.760663
auction,978,0:00:02.591732,0:00:02.250983
auction,979,0:00:02.713540,0:00:02.371708
auction,990,0:00:02.467113,0:00:02.466542
auction,991,0:00:01.922598,0:00:01.921432
auction,992,0:00:02.921093,0:00:02.918094
auction,993,0:00:03.002910,0:00:03.001112
auction,994,0:00:02.734835,0:00:02.400730
auction,1005,0:00:03.041816,0:00:05.492431
auction,1006,0:00:02.762460,0:00:02.760754
auction,1007,0:00:02.967195,0:00:02.611169
auction,1008,0:00:02.795749,0:00:02.791233
auction,1009,0:00:02.765263,0:00:02.761314
auction,1020,0:00:02.105941,0:00:02.104578
auction,1021,0:00:03.707142,0:00:06.062774
auction,1022,0:00:02.489814,0:00:02.130389
auction,1023,0:00:02.974328,0:00:02.611389
auction,1024,0:00:02.626716,0:00:02.612033
auction,1035,0:00:03.187569,0:00:02.490401
auction,1036,0:00:02.990648,0:00:02.640686
auction,1037,0:00:02.733979,0:00:02.732215
auction,1038,0:00:02.493974,0:00:02.492064
auction,1039,0:00:02.853811,0:00:02.851719
auction,1050,0:00:01.913423,0:00:01.560434
auction,1051,0:00:02.809499,0:00:02.461223
auction,1052,0:00:02.402697,0:00:02.400291
auction,1053,0:00:02.826566,0:00:02.460860
auction,1054,0:00:03.236561,0:00:02.881318
auction,1065,0:00:02.499023,0:00:02.495410
auction,1066,0:00:02.858944,0:00:02.856722
auction,1067,0:00:02.798236,0:00:02.795363
auction,1068,0:00:02.956966,0:00:02.611284
auction,1069,0:00:02.982012,0:00:02.641308
auction,1080,0:00:03.133119,0:00:02.760833
auction,1081,0:00:03.191032,0:00:02.850732
auction,1082,0:00:03.137418,0:00:02.820622
auction,1083,0:00:02.197018,0:00:02.190930
auction,1084,0:00:02.959732,0:00:02.580732
auction,1095,0:00:03.316825,0:00:02.970460
auction,1096,0:00:02.347964,0:00:02.341143
auction,1097,0:00:02.322173,0:00:02.314390
auction,1098,0:00:02.889288,0:00:02.550857
auction,1099,0:00:02.681885,0:00:02.674454
auction,1110,0:00:03.225111,0:00:02.881439
auction,1111,0:00:01.926934,0:00:01.590605
auction,1112,0:00:02.651027,0:00:02.642650
auction,1113,0:00:02.347618,0:00:02.346480
auction,1114,0:00:03.332051,0:00:02.970292
auction,1125,0:00:03.181077,0:00:02.850742
auction,1126,0:00:02.351520,0:00:02.345916
auction,1127,0:00:03.039207,0:00:02.700734
auction,1128,0:00:02.404000,0:00:02.403068
auction,1129,0:00:03.197738,0:00:02.850649
auction,1140,0:00:02.708287,0:00:02.704638
auction,1141,0:00:03.323648,0:00:03.000923
auction,1142,0:00:02.017602,0:00:02.013518
auction,1143,0:00:02.949739,0:00:02.610487
auction,1144,0:00:02.862527,0:00:02.854157
auction,1155,0:00:02.884142,0:00:02.882428
auction,1156,0:00:02.590852,0:00:02.583443
auction,1157,0:00:01.605511,0:00:01.595479
auction,1158,0:00:02.539295,0:00:02.526943
auction,1159,0:00:02.960811,0:00:02.946510
auction,1170,0:00:04.052629,0:00:03.391016
auction,1171,0:00:02.976465,0:00:02.640958
auction,1172,0:00:03.480270,0:00:03.090458
auction,1173,0:00:02.646545,0:00:02.642428
auction,1174,0:00:02.826808,0:00:02.821543
auction,1185,0:00:04.215994,0:00:03.570770
auction,1186,0:00:02.201305,0:00:01.861876
auction,1187,0:00:02.621706,0:00:02.612043
auction,1188,0:00:02.470194,0:00:02.461762
auction,1189,0:00:02.748625,0:00:02.731567
auction,1200,0:00:02.141428,0:00:01.800965
auction,1201,0:00:03.480445,0:00:03.090625
auction,1202,0:00:02.715211,0:00:02.370723
auction,1203,0:00:02.856024,0:00:02.851299
auction,1204,0:00:02.667219,0:00:02.010828
auction,1215,0:00:02.942567,0:00:02.610548
auction,1216,0:00:02.893414,0:00:02.551274
auction,1217,0:00:03.103340,0:00:02.760736
auction,1218,0:00:01.714651,0:00:01.711318
auction,1219,0:00:02.074650,0:00:02.074072
auction,1230,0:00:02.725404,0:00:02.400376
auction,1231,0:00:02.972280,0:00:02.970774
auction,1232,0:00:03.247123,0:00:02.910647
auction,1233,0:00:02.080281,0:00:02.077133
auction,1234,0:00:02.199273,0:00:01.860531
auction,1245,0:00:03.197160,0:00:02.880896
auction,1246,0:00:02.925792,0:00:05.160805
auction,1247,0:00:02.884157,0:00:02.882946
auction,1248,0:00:02.282519,0:00:02.281143
auction,1249,0:00:02.761465,0:00:02.760614
auction,1260,0:00:02.571904,0:00:02.220658
auction,1261,0:00:02.827332,0:00:02.821511
auction,1262,0:00:01.598372,0:00:01.592673
auction,1263,0:00:03.111793,0:00:02.760545
auction,1264,0:00:02.024396,0:00:01.681276
auction,1275,0:00:02.348057,0:00:02.347197
auction,1276,0:00:02.856586,0:00:02.855817
auction,1277,0:00:03.093761,0:00:02.760915
auction,1278,0:00:02.011609,0:00:02.010820
auction,1279,0:00:02.881806,0:00:02.881190
auction,1290,0:00:02.648767,0:00:02.647823
auction,1291,0:00:02.858207,0:00:02.853606
auction,1292,0:00:02.920996,0:00:02.917770
auction,1293,0:00:02.738860,0:00:02.736582
auction,1294,0:00:02.141327,0:00:02.138593
auction,1305,0:00:02.588414,0:00:02.220929
auction,1306,0:00:02.350647,0:00:01.980325
auction,1307,0:00:02.529392,0:00:02.131085
auction,1308,0:00:03.519489,0:00:03.060742
auction,1309,0:00:02.615308,0:00:02.612834
auction,1320,0:00:02.824730,0:00:02.823312
auction,1321,0:00:02.883763,0:00:02.882429
auction,1322,0:00:02.375400,0:00:02.372360
auction,1323,0:00:03.090419,0:00:05.701865
