n_type,request_id,completion_time,total_processing_time
auction,572,0:00:03.165960,0:00:02.820695
auction,573,0:00:02.533313,0:00:02.525770
auction,574,0:00:02.678981,0:00:02.670978
auction,585,0:00:02.492891,0:00:02.491018
auction,586,0:00:01.773180,0:00:01.771781
auction,587,0:00:02.467992,0:00:02.070585
auction,588,0:00:02.674672,0:00:02.671799
auction,589,0:00:02.853456,0:00:02.851277
auction,600,0:00:02.885560,0:00:02.883670
auction,601,0:00:03.184163,0:00:03.182179
auction,602,0:00:02.194741,0:00:02.193408
auction,603,0:00:03.153701,0:00:03.150968
auction,604,0:00:03.244277,0:00:03.241542
auction,615,0:00:02.433945,0:00:02.433299
auction,616,0:00:02.525610,0:00:02.524858
auction,617,0:00:03.274749,0:00:03.273008
auction,618,0:00:02.795981,0:00:02.793889
auction,619,0:00:03.092338,0:00:02.731629
auction,630,0:00:02.226454,0:00:02.225693
auction,631,0:00:03.123533,0:00:03.122004
auction,632,0:00:02.672146,0:00:02.671210
auction,633,0:00:03.035184,0:00:03.033546
auction,634,0:00:02.013608,0:00:02.012304
auction,645,0:00:02.678658,0:00:02.673276
auction,646,0:00:02.563157,0:00:02.553049
auction,647,0:00:03.257512,0:00:03.240468
auction,648,0:00:02.890676,0:00:02.881047
auction,649,0:00:03.280375,0:00:03.272160
auction,660,0:00:03.187009,0:00:03.185995
auction,661,0:00:03.248610,0:00:03.247167
auction,662,0:00:02.853368,0:00:02.851094
auction,663,0:00:02.586116,0:00:02.584352
auction,664,0:00:03.252632,0:00:02.880379
auction,675,0:00:02.853745,0:00:02.851328
auction,676,0:00:02.677949,0:00:02.675163
auction,677,0:00:02.900531,0:00:02.889133
auction,678,0:00:02.962120,0:00:02.580363
auction,679,0:00:03.667519,0:00:03.270983
auction,690,0:00:03.572007,0:00:03.571125
auction,691,0:00:02.591409,0:00:02.251033
auction,692,0:00:02.043846,0:00:02.042193
auction,693,0:00:02.553180,0:00:02.550912
auction,694,0:00:02.863839,0:00:02.491117
auction,705,0:00:03.242497,0:00:03.241198
auction,706,0:00:03.212644,0:00:03.211373
auction,707,0:00:02.135528,0:00:02.132131
auction,708,0:00:02.464651,0:00:02.463177
auction,709,0:00:03.094341,0:00:03.092033
auction,720,0:00:01.654323,0:00:01.651819
auction,721,0:00:03.362920,0:00:03.360823
auction,722,0:00:02.554645,0:00:02.552843
auction,723,0:00:02.899026,0:00:02.490462
auction,724,0:00:03.367112,0:00:03.361977
auction,735,0:00:02.922982,0:00:02.921863
auction,736,0:00:03.201674,0:00:02.821707
auction,737,0:00:03.278801,0:00:03.277700
auction,738,0:00:02.673047,0:00:02.671904
auction,739,0:00:03.272453,0:00:03.270639
auction,750,0:00:03.002212,0:00:03.001396
auction,751,0:00:02.105053,0:00:02.104136
auction,752,0:00:02.107888,0:00:02.104177
auction,753,0:00:01.923900,0:00:01.921813
auction,754,0:00:02.915325,0:00:02.912876
auction,765,0:00:03.673257,0:00:03.330379
auction,766,0:00:02.974353,0:00:02.610620
auction,767,0:00:02.764701,0:00:02.763399
auction,768,0:00:02.662687,0:00:02.310599
auction,769,0:00:03.213063,0:00:03.211206
auction,780,0:00:02.911174,0:00:02.910463
auction,781,0:00:03.070139,0:00:03.068969
auction,782,0:00:03.362346,0:00:03.360852
auction,783,0:00:03.279537,0:00:03.276242
auction,784,0:00:02.828314,0:00:02.822583
auction,795,0:00:03.003803,0:00:03.002075
auction,796,0:00:02.404424,0:00:02.400973
auction,797,0:00:03.279321,0:00:03.276834
auction,798,0:00:03.007043,0:00:03.005863
auction,799,0:00:02.432003,0:00:02.430874
auction,810,0:00:03.604980,0:00:03.603056
auction,811,0:00:03.215664,0:00:03.214291
auction,812,0:00:02.582508,0:00:02.580833
auction,813,0:00:03.542722,0:00:03.541162
auction,814,0:00:02.914341,0:00:02.550877
auction,825,0:00:02.915179,0:00:02.914012
auction,826,0:00:02.738747,0:00:02.737418
auction,827,0:00:02.947395,0:00:02.943728
auction,828,0:00:02.166537,0:00:02.164410
auction,829,0:00:03.155813,0:00:03.153223
auction,840,0:00:03.151902,0:00:03.151261
auction,841,0:00:03.456579,0:00:03.455444
auction,842,0:00:03.424816,0:00:03.423367
auction,843,0:00:02.915212,0:00:02.914492
auction,844,0:00:03.034190,0:00:03.033685
auction,855,0:00:03.311822,0:00:03.310674
auction,856,0:00:03.335024,0:00:03.333070
auction,857,0:00:02.376852,0:00:02.373846
auction,858,0:00:02.258840,0:00:02.254514
auction,859,0:00:02.293641,0:00:02.292631
auction,870,0:00:03.038514,0:00:03.036313
auction,871,0:00:03.896602,0:00:03.540939
auction,872,0:00:03.391980,0:00:03.001861
auction,873,0:00:03.097953,0:00:03.092752
auction,874,0:00:02.646565,0:00:02.643159
auction,885,0:00:02.823091,0:00:02.820586
auction,886,0:00:02.287346,0:00:02.285271
auction,887,0:00:03.734631,0:00:03.390858
auction,888,0:00:03.453605,0:00:03.450669
auction,889,0:00:02.704937,0:00:02.701208
auction,900,0:00:02.933312,0:00:02.611182
auction,901,0:00:03.017679,0:00:02.970570
auction,902,0:00:03.004538,0:00:02.610255
